Order,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Yr Sold,SalePrice,LogSalePrice,Alley_Grvl,Alley_NA,Alley_Pave,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Central Air_N,Central Air_Y,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 2_Norm,Exterior 1st_AsbShng,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_NA,Heating_GasA,Heating_GasW,House Style_1.5Fin,House Style_1Story,House Style_2Story,House Style_SFoyer,House Style_SLvl,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,MS SubClass_20,MS SubClass_30,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_160,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_NA,Mas Vnr Type_Stone,Misc Feature_NA,Misc Feature_Shed,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Roof Matl_CompShg,Roof Style_Gable,Roof Style_Hip,Sale Condition_Abnorml,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_ConLD,Sale Type_New,Sale Type_WD ,Mo Sold_1,Mo Sold_2,Mo Sold_3,Mo Sold_4,Mo Sold_5,Mo Sold_6,Mo Sold_7,Mo Sold_8,Mo Sold_9,Mo Sold_10,Mo Sold_11,Mo Sold_12,TotalFinSF,TotalSF,BsmtFinSF,PorchSF,TotalBath,BsmtBath,AvgBltRemod,PreWarYearBuilt,RecentYearBuilt,YearRemodAdd,haspool,has2ndfloor,hasfireplace,LivAreaRatio,BedRatio,GarageRatio,BathRatio,LotRatio,FireBathRatio,TotalSF x OverallQual x OverallCond,TotalSF x OverallQual x Functional,AvgBltRemod x Functional x TotalFinSF,q1,q2,TotalSF x OverallQual,TotalSF x OverallCond,TotalFinSF x Functional,Functional x OverallQual,AvgBltRemod x OverallCond,AvgBltRemod x TotalFinSF,OverallCond x AvgBltRemod,BsmtFinSF x BsmtQual,BsmtFinSF x BsmtBath,Kitchen AbvGr x KitchenQual,GarageCars x GarageYrBlt,GarageQual x GarageCond x GarageCars,FireplaceQu x Fireplaces
1671,0.0,17199,4,4,1,4,7,49,1961,0.0,3,4,3,3,1,5,314.0,1,0.0,600.0,914.0,5,5,914,0,0,914,0.0,1,0,2,1,3,4,8,0,0,49,1,1.0,270.0,2,3,3,140,0,0,0,0,0,0,2,0,2007,128000,11.759793355371237,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1228.0,1828.0,314.0,140,1.0,0.0,49.0,19,0,49,0,0,0,0.106285249142392,457.0,0.5,0.5,500.0,0.0,51184.0,58496.0,481376.0,54,980.0,7312.0,12796.0,9824.0,32,343.0,60172.0,343.0,942.0,0.0,3,49.0,6.0,0
1672,60.0,9000,4,4,1,4,6,39,1971,0.0,3,3,3,3,1,5,616.0,1,0.0,248.0,864.0,3,5,864,0,0,864,0.0,1,0,3,1,3,5,8,0,0,36,1,2.0,528.0,3,3,3,0,0,0,0,0,0,0,2,0,2007,120500,11.699413330633599,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1480.0,1728.0,616.0,0,1.0,0.0,39.0,29,0,39,0,0,0,0.192,288.0,0.6666666666666666,0.3333333333333333,150.0,0.0,41472.0,55296.0,461760.0,81,780.0,6912.0,10368.0,11840.0,32,234.0,57720.0,234.0,1848.0,0.0,3,72.0,18.0,0
1673,34.0,4058,4,4,1,7,5,12,1998,182.0,3,3,4,3,3,6,584.0,2,139.0,0.0,723.0,5,5,767,0,0,767,1.0,1,0,1,1,3,4,8,0,0,12,3,1.0,367.0,3,3,3,120,40,0,0,0,0,0,0,0,2007,133000,11.798111925972618,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1490.0,1490.0,723.0,160,2.0,1.0,12.0,56,0,12,0,0,0,0.36717594874322323,767.0,1.0,2.0,119.3529411764706,0.0,52150.0,83440.0,143040.0,108,240.0,10430.0,7450.0,11920.0,56,60.0,17880.0,60.0,2892.0,723.0,3,12.0,9.0,0
1675,26.0,10943,2,4,1,6,5,13,1998,0.0,4,3,4,3,1,6,930.0,1,0.0,475.0,1405.0,5,5,1337,0,0,1337,1.0,2,0,2,1,4,5,8,1,3,13,3,2.0,522.0,3,3,3,0,68,0,0,0,0,0,0,0,2007,177000,12.083910661257521,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2267.0,2742.0,930.0,68,3.0,1.0,12.5,55,0,12,0,0,1,0.2505711413689116,668.5,1.0,1.5,420.88461538461536,0.3333333333333333,82260.0,131616.0,226700.0,192,250.0,16452.0,13710.0,18136.0,48,62.5,28337.5,62.5,3720.0,930.0,4,26.0,18.0,3
1676,21.0,2205,4,4,1,6,6,37,1973,567.0,3,3,3,3,1,5,312.0,1,0.0,213.0,525.0,3,5,525,567,0,1092,0.0,1,1,3,1,3,6,8,0,0,37,1,1.0,264.0,3,3,3,144,0,0,0,0,0,0,0,0,2007,113500,11.63956692643747,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1404.0,1617.0,312.0,144,1.5,0.0,37.0,31,0,37,0,1,0,0.7333333333333333,364.0,0.3333333333333333,0.5,105.0,0.0,58212.0,77616.0,415584.0,81,740.0,9702.0,9702.0,11232.0,48,222.0,51948.0,222.0,936.0,0.0,3,37.0,9.0,0
1677,21.0,1890,4,4,1,6,5,37,1973,285.0,3,3,3,3,1,4,356.0,1,0.0,316.0,672.0,3,5,672,546,0,1218,0.0,1,1,3,1,3,7,8,0,0,37,1,1.0,264.0,3,3,3,144,28,0,0,0,0,0,0,0,2007,113000,11.635151947212842,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1574.0,1890.0,356.0,172,1.5,0.0,37.0,31,0,37,0,1,0,1.0,406.0,0.3333333333333333,0.5,90.0,0.0,56700.0,90720.0,465904.0,81,740.0,11340.0,9450.0,12592.0,48,185.0,58238.0,185.0,1068.0,0.0,3,37.0,9.0,0
1678,21.0,2058,4,4,1,6,5,37,1973,265.0,3,3,3,3,1,1,0.0,1,0.0,672.0,672.0,5,5,672,546,0,1218,0.0,1,1,4,1,5,7,8,0,0,37,1,1.0,264.0,3,3,3,0,28,0,0,0,0,0,0,0,2007,113700,11.641327474774709,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1218.0,1890.0,0.0,28,1.5,0.0,37.0,31,0,37,0,1,0,0.9183673469387755,304.5,0.25,0.375,98.0,0.0,56700.0,90720.0,360528.0,135,740.0,11340.0,9450.0,9744.0,48,185.0,45066.0,185.0,0.0,0.0,5,37.0,9.0,0
1680,24.0,1920,4,4,1,5,5,39,1971,376.0,3,3,3,3,1,5,471.0,1,0.0,294.0,765.0,5,5,765,600,0,1365,1.0,1,1,2,1,3,6,7,0,0,39,1,2.0,440.0,3,3,3,240,36,0,0,0,0,0,0,0,2007,122500,11.715874472198905,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1836.0,2130.0,471.0,276,2.5,1.0,39.0,29,0,39,0,1,0,1.109375,682.5,1.0,1.25,80.0,0.0,53250.0,74550.0,501228.0,81,780.0,10650.0,10650.0,12852.0,35,195.0,71604.0,195.0,1413.0,471.0,3,78.0,18.0,0
1681,0.0,4928,3,4,1,6,5,34,1976,0.0,3,3,4,3,1,5,120.0,1,0.0,958.0,1078.0,3,5,958,0,0,958,0.0,2,0,2,1,3,5,8,1,3,33,2,2.0,440.0,3,3,3,0,205,0,0,0,0,0,0,0,2007,128000,11.759793355371237,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1078.0,2036.0,120.0,205,2.0,0.0,34.0,34,0,34,0,0,1,0.41314935064935066,479.0,1.0,1.0,500.0,0.5,61080.0,97728.0,293216.0,108,680.0,12216.0,10180.0,8624.0,48,170.0,36652.0,170.0,480.0,0.0,3,66.0,18.0,3
1682,24.0,2308,4,4,1,6,6,34,1976,0.0,3,3,4,3,1,5,556.0,1,0.0,248.0,804.0,3,5,804,744,0,1548,1.0,2,1,3,1,4,7,8,1,3,34,1,2.0,440.0,3,3,3,48,0,0,0,0,0,0,0,0,2007,155000,11.951186847493476,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2104.0,2352.0,556.0,48,3.5,1.0,34.0,34,0,34,0,1,1,1.0190641247833623,516.0,0.6666666666666666,1.1666666666666667,96.16666666666667,0.2857142857142857,84672.0,112896.0,572288.0,144,680.0,14112.0,14112.0,16832.0,48,204.0,71536.0,204.0,2224.0,556.0,4,68.0,18.0,3
1683,24.0,2304,4,4,1,7,7,32,1978,0.0,3,3,4,3,1,6,632.0,1,6.0,423.0,1061.0,3,5,1055,0,0,1055,0.0,2,0,2,1,3,4,8,0,0,32,1,1.0,319.0,3,3,3,108,32,0,0,0,0,0,0,0,2007,142500,11.86710429621008,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1693.0,2116.0,638.0,140,2.0,0.0,32.0,36,0,32,0,0,0,0.9184027777777778,527.5,0.5,1.0,96.0,0.0,103684.0,118496.0,433408.0,108,640.0,14812.0,14812.0,13544.0,56,224.0,54176.0,224.0,2552.0,0.0,3,32.0,9.0,0
1685,96.0,12469,4,4,1,9,5,4,2007,378.0,5,3,5,3,4,6,1151.0,1,0.0,639.0,1790.0,5,5,1816,0,0,1816,1.0,2,0,3,1,5,7,8,1,4,3,3,3.0,730.0,3,3,3,186,36,0,0,0,0,0,0,0,2007,356000,12.782688818818986,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2967.0,3606.0,1151.0,222,3.0,1.0,3.5,64,8,3,0,0,1,0.2891972090785147,605.3333333333334,1.0,1.0,129.88541666666666,0.3333333333333333,162270.0,259632.0,83076.0,375,70.0,32454.0,18030.0,23736.0,72,17.5,10384.5,17.5,5755.0,1151.0,5,9.0,27.0,4
1686,90.0,11694,4,4,1,9,5,3,2007,452.0,5,3,5,3,3,6,48.0,1,0.0,1774.0,1822.0,5,5,1828,0,0,1828,0.0,2,0,3,1,4,9,8,1,4,3,1,3.0,774.0,3,3,3,0,108,0,0,260,0,0,0,0,2007,314813,12.659737267217572,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1876.0,3650.0,48.0,368,2.0,0.0,3.0,65,9,3,0,0,1,0.31212587651787244,609.3333333333334,1.0,0.6666666666666666,129.93333333333334,0.5,164250.0,262800.0,45024.0,300,60.0,32850.0,18250.0,15008.0,72,15.0,5628.0,15.0,240.0,0.0,4,9.0,27.0,4
1687,93.0,12030,4,4,1,8,5,3,2007,254.0,5,3,5,3,1,1,0.0,1,0.0,1694.0,1694.0,5,5,1694,0,0,1694,0.0,2,0,3,1,4,7,8,0,0,3,3,3.0,818.0,3,3,3,168,228,0,0,0,0,0,0,0,2007,318000,12.669809806411457,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1694.0,3388.0,0.0,396,2.0,0.0,3.0,65,9,3,0,0,0,0.28162926018287615,564.6666666666666,1.0,0.6666666666666666,129.3548387096774,0.0,135520.0,216832.0,40656.0,300,60.0,27104.0,16940.0,13552.0,64,15.0,5082.0,15.0,0.0,0.0,4,9.0,27.0,0
1688,91.0,11825,4,4,1,8,5,4,2007,302.0,4,3,5,3,2,1,0.0,1,0.0,1694.0,1694.0,5,5,1694,0,0,1694,0.0,2,0,3,1,4,7,8,1,4,4,2,3.0,856.0,3,3,3,0,112,0,0,0,0,0,0,0,2007,322400,12.683551391346773,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1694.0,3388.0,0.0,112,2.0,0.0,3.5,64,8,3,0,0,1,0.28651162790697676,564.6666666666666,1.0,0.6666666666666666,129.94505494505495,0.5,135520.0,216832.0,47432.0,240,70.0,27104.0,16940.0,13552.0,64,17.5,5929.0,17.5,0.0,0.0,4,12.0,27.0,4
1689,93.0,12085,4,4,1,8,5,3,2007,328.0,4,3,5,3,1,6,1004.0,1,0.0,730.0,1734.0,5,5,1734,0,0,1734,1.0,2,0,3,1,5,7,8,1,4,3,2,3.0,928.0,3,3,3,0,0,0,0,0,0,0,0,0,2007,318000,12.669809806411457,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2738.0,3468.0,1004.0,0,3.0,1.0,3.0,65,9,3,0,0,1,0.2869673148531237,578.0,1.0,1.0,129.94623655913978,0.3333333333333333,138720.0,221952.0,65712.0,300,60.0,27744.0,17340.0,21904.0,64,15.0,8214.0,15.0,5020.0,1004.0,5,9.0,27.0,4
1690,110.0,14333,4,4,1,8,5,3,2007,0.0,4,3,4,3,4,6,1518.0,1,0.0,590.0,2108.0,5,5,2122,0,0,2122,1.0,2,1,2,1,4,7,8,1,5,3,3,3.0,938.0,3,3,3,130,142,0,0,0,0,0,0,0,2007,345474,12.752675560671685,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3640.0,4230.0,1518.0,272,3.5,1.0,3.0,65,9,3,0,0,1,0.29512314239866044,1061.0,1.5,1.75,130.3,0.2857142857142857,169200.0,270720.0,87360.0,192,60.0,33840.0,21150.0,29120.0,64,15.0,10920.0,15.0,6072.0,1518.0,4,9.0,27.0,5
1691,107.0,14450,4,4,1,9,5,4,2007,315.0,5,3,5,3,4,1,0.0,1,0.0,2121.0,2121.0,5,5,2121,0,0,2121,0.0,2,1,3,1,5,8,8,1,5,3,3,3.0,732.0,3,3,3,124,98,0,0,142,0,0,0,0,2007,415298,12.936754021718041,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2121.0,4242.0,0.0,364,2.5,0.0,3.5,64,8,3,0,0,1,0.2935640138408305,707.0,1.0,0.8333333333333334,135.0467289719626,0.4,190890.0,305424.0,59388.0,375,70.0,38178.0,21210.0,16968.0,72,17.5,7423.5,17.5,0.0,0.0,5,9.0,27.0,5
1693,110.0,13440,4,4,1,8,5,4,2007,190.0,4,3,5,3,1,1,0.0,1,0.0,1108.0,1108.0,5,5,1148,1402,0,2550,0.0,2,1,4,1,5,11,8,1,4,4,3,3.0,670.0,3,3,3,120,39,0,0,0,0,0,0,0,2007,338931,12.733554776271227,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2550.0,3658.0,0.0,159,2.5,0.0,3.5,64,8,3,0,1,1,0.272172619047619,637.5,0.75,0.625,122.18181818181819,0.4,146320.0,234112.0,71400.0,300,70.0,29264.0,18290.0,20400.0,64,17.5,8925.0,17.5,0.0,0.0,5,12.0,27.0,4
1694,105.0,15431,4,4,1,10,5,5,2006,400.0,5,3,5,3,4,6,1430.0,1,0.0,564.0,1994.0,5,5,2046,0,0,2046,1.0,2,1,2,1,5,7,8,2,4,5,3,3.0,878.0,3,3,3,188,65,0,0,175,0,0,0,0,2007,450000,13.017005083966255,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3476.0,4040.0,1430.0,428,3.5,1.0,4.5,63,7,4,0,0,1,0.26181064091763334,1023.0,1.5,1.75,146.96190476190475,0.5714285714285714,202000.0,323200.0,125136.0,375,90.0,40400.0,20200.0,27808.0,80,22.5,15642.0,22.5,7150.0,1430.0,5,15.0,27.0,8
1695,109.0,14154,4,4,1,7,5,4,2006,350.0,4,3,5,4,1,1,0.0,1,0.0,1063.0,1063.0,5,5,1071,1101,0,2172,0.0,2,1,3,1,4,9,8,1,4,4,2,3.0,947.0,3,3,3,192,62,0,0,0,0,0,0,0,2007,280000,12.54254845357358,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2172.0,3235.0,0.0,254,2.5,0.0,4.0,64,8,4,0,1,1,0.22855729829023597,724.0,1.0,0.8333333333333334,129.85321100917432,0.4,113225.0,181160.0,69504.0,240,80.0,22645.0,16175.0,17376.0,56,20.0,8688.0,20.0,0.0,0.0,4,12.0,27.0,4
